Fam_ID,Offspring_ID,Parent_ID,Parent_Type,Total_Checked,Passed,Failed,Match_%,Failed_Markers,Status
Fam_270,Fam_270_C,Fam_270_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_271,Fam_271_C,Fam_271_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_271,Fam_271_C,Fam_271_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_272,Fam_272_C,Fam_272_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_272,Fam_272_C,Fam_272_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_273,Fam_273_C,Fam_273_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_273,Fam_273_C,Fam_273_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_274,Fam_274_C,Fam_274_F,พ่อ (F),11,5,6,45.5%,"TGLA53, ETH3, SPS115, ETH10, TGLA122, TGLA227",❌ Mismatch (6)
Fam_274,Fam_274_C,Fam_274_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_275,Fam_275_C,Fam_275_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_275,Fam_275_C,Fam_275_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_276,Fam_276_C,Fam_276_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_276,Fam_276_C,Fam_276_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_277,Fam_277_C,Fam_277_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_277,Fam_277_C,Fam_277_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_278,Fam_278_C,Fam_278_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_278,Fam_278_C,Fam_278_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_279,Fam_279_C,Fam_279_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_279,Fam_279_C,Fam_279_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_280,Fam_280_C,Fam_280_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_280,Fam_280_C,Fam_280_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_281,Fam_281_C,Fam_281_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_281,Fam_281_C,Fam_281_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_282,Fam_282_C,Fam_282_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_282,Fam_282_C,Fam_282_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_283,Fam_283_C,Fam_283_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_283,Fam_283_C,Fam_283_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_284,Fam_284_C,Fam_284_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_284,Fam_284_C,Fam_284_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_285,Fam_285_C,Fam_285_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_285,Fam_285_C,Fam_285_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_286,Fam_286_C,Fam_286_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_286,Fam_286_C,Fam_286_M,แม่ (M),11,7,4,63.6%,"TGLA53, BM1824, TGLA122, BM2113",❌ Mismatch (4)
Fam_287,Fam_287_C,Fam_287_F,พ่อ (F),11,8,3,72.7%,"ETH3, BM1824, SPS115",❌ Mismatch (3)
Fam_287,Fam_287_C,Fam_287_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_288,Fam_288_C,Fam_288_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_288,Fam_288_C,Fam_288_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_289,Fam_289_C,Fam_289_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_289,Fam_289_C,Fam_289_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_290,Fam_290_C,Fam_290_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_290,Fam_290_C,Fam_290_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_291,Fam_291_C,Fam_291_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_291,Fam_291_C,Fam_291_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_292,Fam_292_C,Fam_292_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_292,Fam_292_C,Fam_292_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_293,Fam_293_C,Fam_293_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_293,Fam_293_C,Fam_293_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_294,Fam_294_C,Fam_294_F,พ่อ (F),11,6,5,54.5%,"SPS115, ETH225, TGLA122, INRA23, TGLA227",❌ Mismatch (5)
Fam_294,Fam_294_C,Fam_294_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_295,Fam_295_C,Fam_295_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_295,Fam_295_C,Fam_295_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_296,Fam_296_C,Fam_296_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_296,Fam_296_C,Fam_296_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_297,Fam_297_C,Fam_297_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_297,Fam_297_C,Fam_297_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_298,Fam_298_C,Fam_298_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_298,Fam_298_C,Fam_298_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_299,Fam_299_C,Fam_299_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_299,Fam_299_C,Fam_299_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_300,Fam_300_C,Fam_300_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_300,Fam_300_C,Fam_300_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_301,Fam_301_C,Fam_301_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_301,Fam_301_C,Fam_301_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_302,Fam_302_C,Fam_302_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_302,Fam_302_C,Fam_302_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_303,Fam_303_C,Fam_303_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_303,Fam_303_C,Fam_303_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_304,Fam_304_C,Fam_304_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_304,Fam_304_C,Fam_304_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_305,Fam_305_C,Fam_305_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_305,Fam_305_C,Fam_305_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_306,Fam_306_C,Fam_306_F,พ่อ (F),11,7,4,63.6%,"TGLA53, ETH3, TGLA122, TGLA227",❌ Mismatch (4)
Fam_306,Fam_306_C,Fam_306_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_307,Fam_307_C,Fam_307_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_307,Fam_307_C,Fam_307_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_308,Fam_308_C,Fam_308_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_308,Fam_308_C,Fam_308_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_309,Fam_309_C,Fam_309_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_309,Fam_309_C,Fam_309_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_310,Fam_310_C,Fam_310_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_310,Fam_310_C,Fam_310_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_311,Fam_311_C,Fam_311_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_311,Fam_311_C,Fam_311_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_312,Fam_312_C,Fam_312_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_312,Fam_312_C,Fam_312_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_313,Fam_313_C,Fam_313_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_313,Fam_313_C,Fam_313_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_314,Fam_314_C,Fam_314_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_314,Fam_314_C,Fam_314_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_315,Fam_315_C,Fam_315_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_315,Fam_315_C,Fam_315_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_316,Fam_316_C,Fam_316_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_316,Fam_316_C,Fam_316_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_317,Fam_317_C,Fam_317_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_317,Fam_317_C,Fam_317_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_318,Fam_318_C,Fam_318_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_318,Fam_318_C,Fam_318_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_319,Fam_319_C,Fam_319_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_319,Fam_319_C,Fam_319_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_320,Fam_320_C,Fam_320_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_320,Fam_320_C,Fam_320_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_321,Fam_321_C,Fam_321_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_321,Fam_321_C,Fam_321_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_322,Fam_322_C,Fam_322_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_322,Fam_322_C,Fam_322_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_323,Fam_323_C,Fam_323_F,พ่อ (F),11,10,1,90.9%,TGLA227,❌ Mismatch (1)
Fam_323,Fam_323_C,Fam_323_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_324,Fam_324_C,Fam_324_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_324,Fam_324_C,Fam_324_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_325,Fam_325_C,Fam_325_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_325,Fam_325_C,Fam_325_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_326,Fam_326_C,Fam_326_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_326,Fam_326_C,Fam_326_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_327,Fam_327_C,Fam_327_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_327,Fam_327_C,Fam_327_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_328,Fam_328_C,Fam_328_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_328,Fam_328_C,Fam_328_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_329,Fam_329_C,Fam_329_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_329,Fam_329_C,Fam_329_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_330,Fam_330_C,Fam_330_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_330,Fam_330_C,Fam_330_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_331,Fam_331_C,Fam_331_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_331,Fam_331_C,Fam_331_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_332,Fam_332_C,Fam_332_F,พ่อ (F),11,10,1,90.9%,ETH3,❌ Mismatch (1)
Fam_332,Fam_332_C,Fam_332_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_333,Fam_333_C,Fam_333_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_333,Fam_333_C,Fam_333_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_334,Fam_334_C,Fam_334_F,พ่อ (F),11,9,2,81.8%,"TGLA53, TGLA227",❌ Mismatch (2)
Fam_334,Fam_334_C,Fam_334_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_335,Fam_335_C,Fam_335_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_335,Fam_335_C,Fam_335_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_336,Fam_336_C,Fam_336_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_336,Fam_336_C,Fam_336_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_337,Fam_337_C,Fam_337_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_337,Fam_337_C,Fam_337_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_338,Fam_338_C,Fam_338_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_338,Fam_338_C,Fam_338_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_339,Fam_339_C,Fam_339_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_339,Fam_339_C,Fam_339_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_340,Fam_340_C,Fam_340_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_340,Fam_340_C,Fam_340_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_341,Fam_341_C,Fam_341_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_341,Fam_341_C,Fam_341_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_342,Fam_342_C,Fam_342_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_342,Fam_342_C,Fam_342_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_343,Fam_343_C,Fam_343_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_343,Fam_343_C,Fam_343_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_344,Fam_344_C,Fam_344_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_344,Fam_344_C,Fam_344_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_345,Fam_345_C,Fam_345_F,พ่อ (F),11,10,1,90.9%,ETH3,❌ Mismatch (1)
Fam_345,Fam_345_C,Fam_345_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_346,Fam_346_C,Fam_346_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_346,Fam_346_C,Fam_346_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_347,Fam_347_C,Fam_347_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_347,Fam_347_C,Fam_347_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_348,Fam_348_C,Fam_348_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_348,Fam_348_C,Fam_348_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_349,Fam_349_C,Fam_349_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_349,Fam_349_C,Fam_349_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_350,Fam_350_C,Fam_350_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_350,Fam_350_C,Fam_350_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_351,Fam_351_C,Fam_351_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_351,Fam_351_C,Fam_351_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_352,Fam_352_C,Fam_352_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_352,Fam_352_C,Fam_352_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_353,Fam_353_C,Fam_353_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_353,Fam_353_C,Fam_353_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_354,Fam_354_C,Fam_354_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_354,Fam_354_C,Fam_354_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_355,Fam_355_C,Fam_355_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_355,Fam_355_C,Fam_355_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_356,Fam_356_C,Fam_356_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_356,Fam_356_C,Fam_356_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_357,Fam_357_C,Fam_357_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_357,Fam_357_C,Fam_357_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_358,Fam_358_C,Fam_358_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_358,Fam_358_C,Fam_358_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_359,Fam_359_C,Fam_359_F,พ่อ (F),11,10,1,90.9%,TGLA53,❌ Mismatch (1)
Fam_359,Fam_359_C,Fam_359_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_360,Fam_360_C,Fam_360_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_360,Fam_360_C,Fam_360_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_361,Fam_361_C,Fam_361_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_361,Fam_361_C,Fam_361_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_362,Fam_362_C,Fam_362_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_362,Fam_362_C,Fam_362_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_363,Fam_363_C,Fam_363_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_363,Fam_363_C,Fam_363_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_364,Fam_364_C,Fam_364_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_364,Fam_364_C,Fam_364_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_365,Fam_365_C,Fam_365_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_365,Fam_365_C,Fam_365_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_366,Fam_366_C,Fam_366_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_366,Fam_366_C,Fam_366_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_367,Fam_367_C,Fam_367_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_367,Fam_367_C,Fam_367_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_368,Fam_368_C,Fam_368_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_368,Fam_368_C,Fam_368_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_369,Fam_369_C,Fam_369_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_369,Fam_369_C,Fam_369_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_370,Fam_370_C,Fam_370_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_370,Fam_370_C,Fam_370_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_371,Fam_371_C,Fam_371_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_371,Fam_371_C,Fam_371_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_372,Fam_372_C,Fam_372_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_372,Fam_372_C,Fam_372_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_373,Fam_373_C,Fam_373_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_373,Fam_373_C,Fam_373_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_374,Fam_374_C,Fam_374_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_374,Fam_374_C,Fam_374_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_375,Fam_375_C,Fam_375_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_375,Fam_375_C,Fam_375_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_376,Fam_376_C,Fam_376_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_376,Fam_376_C,Fam_376_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_377,Fam_377_C,Fam_377_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_377,Fam_377_C,Fam_377_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_378,Fam_378_C,Fam_378_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_378,Fam_378_C,Fam_378_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_379,Fam_379_C,Fam_379_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_379,Fam_379_C,Fam_379_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_380,Fam_380_C,Fam_380_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_380,Fam_380_C,Fam_380_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_381,Fam_381_C,Fam_381_F,พ่อ (F),11,8,3,72.7%,"SPS115, ETH10, ETH225",❌ Mismatch (3)
Fam_381,Fam_381_C,Fam_381_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_382,Fam_382_C,Fam_382_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_382,Fam_382_C,Fam_382_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_383,Fam_383_C,Fam_383_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_383,Fam_383_C,Fam_383_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_384,Fam_384_C,Fam_384_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_384,Fam_384_C,Fam_384_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_385,Fam_385_C,Fam_385_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_385,Fam_385_C,Fam_385_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_386,Fam_386_C,Fam_386_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_386,Fam_386_C,Fam_386_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_387,Fam_387_C,Fam_387_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_387,Fam_387_C,Fam_387_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_388,Fam_388_C,Fam_388_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_388,Fam_388_C,Fam_388_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_389,Fam_389_C,Fam_389_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_389,Fam_389_C,Fam_389_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_390,Fam_390_C,Fam_390_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_390,Fam_390_C,Fam_390_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_391,Fam_391_C,Fam_391_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_391,Fam_391_C,Fam_391_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_392,Fam_392_C,Fam_392_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_392,Fam_392_C,Fam_392_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_393,Fam_393_C,Fam_393_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_393,Fam_393_C,Fam_393_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_394,Fam_394_C,Fam_394_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_394,Fam_394_C,Fam_394_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_395,Fam_395_C,Fam_395_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_395,Fam_395_C,Fam_395_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_396,Fam_396_C,Fam_396_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_396,Fam_396_C,Fam_396_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_397,Fam_397_C,Fam_397_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_397,Fam_397_C,Fam_397_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_398,Fam_398_C,Fam_398_F,พ่อ (F),11,10,1,90.9%,ETH225,❌ Mismatch (1)
Fam_398,Fam_398_C,Fam_398_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_399,Fam_399_C,Fam_399_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_399,Fam_399_C,Fam_399_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_400,Fam_400_C,Fam_400_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_400,Fam_400_C,Fam_400_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_401,Fam_401_C,Fam_401_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_401,Fam_401_C,Fam_401_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_402,Fam_402_C,Fam_402_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_402,Fam_402_C,Fam_402_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_403,Fam_403_C,Fam_403_F,พ่อ (F),11,7,4,63.6%,"TGLA53, BM1824, TGLA122, TGLA227",❌ Mismatch (4)
Fam_403,Fam_403_C,Fam_403_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_404,Fam_404_C,Fam_404_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_404,Fam_404_C,Fam_404_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_405,Fam_405_C,Fam_405_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_405,Fam_405_C,Fam_405_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_406,Fam_406_C,Fam_406_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_406,Fam_406_C,Fam_406_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_407,Fam_407_C,Fam_407_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
Fam_407,Fam_407_C,Fam_407_M,แม่ (M),11,11,0,100.0%,-,✅ Pass
Fam_408,Fam_408_C,Fam_408_F,พ่อ (F),11,11,0,100.0%,-,✅ Pass
